citypair,aircraft,sum_departures_performed,sum_departures_scheduled,passengers,seats,avg_fuel_price,avg_stock_price,total_operating_expense,quarter,year,revenue
BWI-CMH,Boeing 737-300,93.0,97.0,8488.0,13071.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-CMH,Boeing 737-700/700LR/Max 7,188.0,194.0,17133.0,26884.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-DAL,Boeing 737-300,52.0,54.0,6376.0,7388.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-DAL,Boeing 737-700/700LR/Max 7,231.0,241.0,27858.0,33033.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-DAY,Boeing 737-300,48.0,53.0,3222.0,6786.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-DAY,Boeing 737-700/700LR/Max 7,125.0,128.0,10098.0,17875.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-DEN,Boeing 737-700/700LR/Max 7,218.0,231.0,27303.0,31174.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-DEN,Boeing 737-800,113.0,118.0,17579.0,19775.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-DTW,Boeing 737-700/700LR/Max 7,215.0,228.0,19211.0,30745.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-FLL,Boeing 737-300,90.0,91.0,10399.0,12732.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-FLL,Boeing 737-700/700LR/Max 7,634.0,659.0,76344.0,90662.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-FLL,Boeing 737-800,146.0,154.0,21375.0,25550.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-FNT,Boeing 737-700/700LR/Max 7,154.0,163.0,10925.0,22022.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-GRR,Boeing 737-300,53.0,56.0,5198.0,7525.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-GRR,Boeing 737-700/700LR/Max 7,106.0,113.0,9951.0,15158.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-GSP,Boeing 737-700/700LR/Max 7,121.0,128.0,8932.0,17303.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-HOU,Boeing 737-700/700LR/Max 7,158.0,162.0,18153.0,22594.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-HOU,Boeing 737-800,82.0,83.0,12552.0,14350.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-IND,Boeing 737-300,86.0,89.0,8606.0,12130.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-IND,Boeing 737-800,54.0,61.0,2906.0,9450.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-ISP,Boeing 737-700/700LR/Max 7,288.0,304.0,29208.0,41184.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-ISP,Boeing 737-800,54.0,58.0,6894.0,9450.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-JAX,Boeing 737-300,43.0,44.0,4625.0,6119.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-JAX,Boeing 737-700/700LR/Max 7,228.0,237.0,26741.0,32604.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-LAS,Boeing 737-700/700LR/Max 7,220.0,226.0,30339.0,31460.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-LAS,Boeing 737-800,140.0,145.0,22414.0,24500.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-LAX,Boeing 737-700/700LR/Max 7,99.0,102.0,13590.0,14157.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-LAX,Boeing 737-800,72.0,73.0,12041.0,12600.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MCI,Boeing 737-300,93.0,99.0,7977.0,12927.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MCI,Boeing 737-700/700LR/Max 7,68.0,73.0,7120.0,9724.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MCO,Boeing 737-300,103.0,106.0,13254.0,14567.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MCO,Boeing 737-700/700LR/Max 7,512.0,538.0,66778.0,73216.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MCO,Boeing 737-800,219.0,222.0,33452.0,38325.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MDW,Boeing 737-700/700LR/Max 7,396.0,418.0,45381.0,56628.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MDW,Boeing 737-800,80.0,83.0,11350.0,14000.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MEM,Boeing 737-700/700LR/Max 7,84.0,89.0,8702.0,12012.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MHT,Boeing 737-700/700LR/Max 7,349.0,360.0,36944.0,49907.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MHT,Boeing 737-800,86.0,90.0,12888.0,15050.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MKE,Boeing 737-300,50.0,54.0,4810.0,6928.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MKE,Boeing 737-700/700LR/Max 7,123.0,126.0,11145.0,17589.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MSY,Boeing 737-300,42.0,44.0,4876.0,5964.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MSY,Boeing 737-700/700LR/Max 7,111.0,116.0,12365.0,15873.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-MSY,Boeing 737-800,53.0,55.0,7808.0,9275.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-OAK,Boeing 737-700/700LR/Max 7,65.0,67.0,8340.0,9295.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-OKC,Boeing 737-300,57.0,64.0,5629.0,8121.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-ORF,Boeing 737-300,30.0,32.0,3518.0,4218.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-ORF,Boeing 737-700/700LR/Max 7,280.0,293.0,29064.0,40040.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-ORF,Boeing 737-800,13.0,14.0,2027.0,2275.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PBI,Boeing 737-700/700LR/Max 7,190.0,200.0,24516.0,27170.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PBI,Boeing 737-800,78.0,80.0,12465.0,13650.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PHX,Boeing 737-700/700LR/Max 7,106.0,111.0,14484.0,15158.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PHX,Boeing 737-800,101.0,103.0,16319.0,17675.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PIT,Boeing 737-700/700LR/Max 7,204.0,214.0,18702.0,29172.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PIT,Boeing 737-800,8.0,9.0,945.0,1400.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PVD,Boeing 737-700/700LR/Max 7,362.0,380.0,37841.0,51766.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PVD,Boeing 737-800,145.0,151.0,21866.0,25375.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-PWM,Boeing 737-700/700LR/Max 7,196.0,204.0,20775.0,28028.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-RDU,Boeing 737-300,160.0,168.0,15777.0,22388.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-RDU,Boeing 737-700/700LR/Max 7,267.0,281.0,29241.0,38181.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-RDU,Boeing 737-800,12.0,13.0,1272.0,2100.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-ROC,Boeing 737-700/700LR/Max 7,229.0,239.0,26629.0,32747.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-RSW,Boeing 737-300,86.0,88.0,11625.0,12244.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-RSW,Boeing 737-700/700LR/Max 7,288.0,300.0,37168.0,41184.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-RSW,Boeing 737-800,86.0,89.0,13360.0,15050.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SAN,Boeing 737-700/700LR/Max 7,90.0,93.0,12014.0,12870.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SAT,Boeing 737-700/700LR/Max 7,155.0,161.0,18559.0,22165.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SDF,Boeing 737-300,53.0,58.0,4863.0,7543.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SDF,Boeing 737-700/700LR/Max 7,183.0,187.0,18758.0,26169.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SEA,Boeing 737-700/700LR/Max 7,63.0,67.0,7118.0,9009.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SJU,Boeing 737-700/700LR/Max 7,79.0,82.0,9807.0,11297.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SJU,Boeing 737-800,107.0,109.0,17310.0,18725.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SLC,Boeing 737-700/700LR/Max 7,11.0,12.0,1412.0,1573.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-SLC,Boeing 737-800,78.0,79.0,12652.0,13650.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-STL,Boeing 737-300,103.0,106.0,9267.0,14597.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-STL,Boeing 737-700/700LR/Max 7,157.0,163.0,16169.0,22451.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-TPA,Boeing 737-300,169.0,175.0,21813.0,24113.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-TPA,Boeing 737-700/700LR/Max 7,254.0,260.0,31212.0,36322.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
BWI-TPA,Boeing 737-800,147.0,153.0,22093.0,25725.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CAK-ATL,Boeing 737-700/700LR/Max 7,117.0,118.0,12360.0,16731.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CAK-MCO,Boeing 737-800,18.0,19.0,2069.0,3150.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CAK-RSW,Boeing 737-700/700LR/Max 7,97.0,98.0,10717.0,13871.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CHS-BWI,Boeing 737-300,30.0,31.0,3132.0,4206.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CHS-BWI,Boeing 737-700/700LR/Max 7,208.0,215.0,21149.0,29744.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CHS-MDW,Boeing 737-700/700LR/Max 7,116.0,117.0,10893.0,16588.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLE-BNA,Boeing 737-300,63.0,64.0,7395.0,8763.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLE-BNA,Boeing 737-700/700LR/Max 7,88.0,90.0,10737.0,12584.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLE-BWI,Boeing 737-700/700LR/Max 7,255.0,268.0,24032.0,36465.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLE-DEN,Boeing 737-800,27.0,28.0,3837.0,4725.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLE-MDW,Boeing 737-700/700LR/Max 7,396.0,402.0,41878.0,56628.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLE-MDW,Boeing 737-800,18.0,19.0,1811.0,3150.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLT-BWI,Boeing 737-300,60.0,64.0,6785.0,8544.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLT-BWI,Boeing 737-700/700LR/Max 7,104.0,106.0,10642.0,14872.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLT-DAL,Boeing 737-700/700LR/Max 7,79.0,82.0,9964.0,11297.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLT-HOU,Boeing 737-700/700LR/Max 7,77.0,79.0,6838.0,11011.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CLT-MDW,Boeing 737-700/700LR/Max 7,162.0,169.0,16615.0,23166.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-ATL,Boeing 737-300,93.0,95.0,9709.0,13233.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-ATL,Boeing 737-700/700LR/Max 7,152.0,154.0,16434.0,21736.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-BNA,Boeing 737-300,66.0,67.0,6702.0,9396.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-BOS,Boeing 737-300,102.0,106.0,8493.0,14454.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-BWI,Boeing 737-300,48.0,50.0,4554.0,6756.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-BWI,Boeing 737-700/700LR/Max 7,235.0,242.0,19871.0,33605.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-DCA,Boeing 737-700/700LR/Max 7,154.0,161.0,10437.0,22022.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-DEN,Boeing 737-700/700LR/Max 7,84.0,87.0,8757.0,12012.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-FLL,Boeing 737-300,48.0,49.0,6129.0,6834.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-LAS,Boeing 737-800,101.0,103.0,16227.0,17675.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-MCO,Boeing 737-300,119.0,120.0,12366.0,16717.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-MCO,Boeing 737-700/700LR/Max 7,201.0,202.0,23810.0,28743.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-MDW,Boeing 737-700/700LR/Max 7,406.0,420.0,42241.0,58058.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-OAK,Boeing 737-700/700LR/Max 7,88.0,91.0,7653.0,12584.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CMH-RSW,Boeing 737-300,86.0,88.0,10039.0,12106.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
CRP-HOU,Boeing 737-700/700LR/Max 7,263.0,267.0,20040.0,37609.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-ABQ,Boeing 737-300,206.0,207.0,17934.0,28816.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-ABQ,Boeing 737-700/700LR/Max 7,214.0,215.0,22972.0,30602.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-AMA,Boeing 737-500,181.0,183.0,15159.0,22082.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-ATL,Boeing 737-700/700LR/Max 7,339.0,340.0,39657.0,48477.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-AUS,Boeing 737-700/700LR/Max 7,233.0,234.0,24971.0,33319.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-BNA,Boeing 737-300,60.0,61.0,7113.0,8328.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-BNA,Boeing 737-800,71.0,73.0,8135.0,12425.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-BWI,Boeing 737-700/700LR/Max 7,258.0,265.0,31223.0,36894.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-BWI,Boeing 737-800,56.0,59.0,8175.0,9800.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-CLT,Boeing 737-700/700LR/Max 7,80.0,82.0,10275.0,11440.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-DCA,Boeing 737-700/700LR/Max 7,327.0,340.0,35472.0,46761.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-DEN,Boeing 737-300,253.0,261.0,29671.0,35495.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-DEN,Boeing 737-700/700LR/Max 7,167.0,168.0,20649.0,23881.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-DEN,Boeing 737-800,143.0,145.0,19784.0,25025.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-DTW,Boeing 737-300,24.0,25.0,3134.0,3378.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-HOU,Boeing 737-300,376.0,383.0,39068.0,52496.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-HOU,Boeing 737-500,566.0,577.0,55571.0,69052.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-HOU,Boeing 737-700/700LR/Max 7,690.0,701.0,72772.0,98670.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-HOU,Boeing 737-800,9.0,10.0,1030.0,1575.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-LAS,Boeing 737-800,247.0,248.0,37210.0,43225.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-LAX,Boeing 737-700/700LR/Max 7,277.0,278.0,35728.0,39611.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-LBB,Boeing 737-500,197.0,198.0,17624.0,24034.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-LGA,Boeing 737-700/700LR/Max 7,328.0,339.0,41451.0,46904.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-LIT,Boeing 737-300,62.0,63.0,6193.0,8806.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-LIT,Boeing 737-500,81.0,82.0,7987.0,9882.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-LIT,Boeing 737-700/700LR/Max 7,122.0,123.0,9440.0,17446.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MAF,Boeing 737-500,268.0,272.0,18924.0,32696.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MAF,Boeing 737-700/700LR/Max 7,64.0,65.0,5036.0,9152.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MCI,Boeing 737-300,218.0,220.0,23196.0,30898.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MCO,Boeing 737-800,67.0,71.0,10456.0,11725.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MDW,Boeing 737-700/700LR/Max 7,315.0,327.0,37820.0,45045.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MDW,Boeing 737-800,192.0,194.0,29596.0,33600.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MEM,Boeing 737-700/700LR/Max 7,154.0,159.0,14311.0,22022.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MSY,Boeing 737-300,77.0,78.0,8587.0,10825.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-MSY,Boeing 737-500,247.0,249.0,25309.0,30134.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-OKC,Boeing 737-500,227.0,228.0,21706.0,27694.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-OMA,Boeing 737-700/700LR/Max 7,86.0,87.0,10356.0,12298.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-PHL,Boeing 737-700/700LR/Max 7,86.0,87.0,11324.0,12298.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-RDU,Boeing 737-700/700LR/Max 7,80.0,83.0,10589.0,11440.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-SAN,Boeing 737-700/700LR/Max 7,218.0,220.0,27787.0,31174.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-SAT,Boeing 737-500,413.0,414.0,38261.0,50386.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-SAT,Boeing 737-700/700LR/Max 7,261.0,262.0,30221.0,37323.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAL-SJC,Boeing 737-700/700LR/Max 7,161.0,162.0,16197.0,23023.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAY-BWI,Boeing 737-300,39.0,43.0,2511.0,5553.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAY-BWI,Boeing 737-700/700LR/Max 7,133.0,137.0,11057.0,19019.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DAY-DEN,Boeing 737-700/700LR/Max 7,84.0,86.0,9038.0,12012.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-ATL,Boeing 737-700/700LR/Max 7,453.0,475.0,40028.0,64779.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-AUS,Boeing 737-700/700LR/Max 7,12.0,13.0,1057.0,1716.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-AUS,Boeing 737-800,76.0,78.0,10746.0,13300.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-BNA,Boeing 737-700/700LR/Max 7,246.0,254.0,24495.0,35178.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-CMH,Boeing 737-700/700LR/Max 7,154.0,161.0,10095.0,22022.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-DAL,Boeing 737-700/700LR/Max 7,335.0,351.0,37032.0,47905.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-FLL,Boeing 737-700/700LR/Max 7,88.0,91.0,9920.0,12584.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-HOU,Boeing 737-700/700LR/Max 7,322.0,344.0,31779.0,46046.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-IND,Boeing 737-700/700LR/Max 7,152.0,157.0,11921.0,21736.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-MCI,Boeing 737-700/700LR/Max 7,165.0,170.0,13670.0,23595.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-MCO,Boeing 737-700/700LR/Max 7,133.0,141.0,16595.0,19019.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-MDW,Boeing 737-700/700LR/Max 7,686.0,747.0,60755.0,98098.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-MKE,Boeing 737-700/700LR/Max 7,238.0,247.0,18322.0,34034.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-MSY,Boeing 737-700/700LR/Max 7,175.0,182.0,18663.0,25025.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-RSW,Boeing 737-700/700LR/Max 7,11.0,12.0,1421.0,1573.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-STL,Boeing 737-700/700LR/Max 7,249.0,259.0,27299.0,35607.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DCA-TPA,Boeing 737-700/700LR/Max 7,175.0,181.0,20190.0,25025.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-ABQ,Boeing 737-300,101.0,103.0,9840.0,14113.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-ABQ,Boeing 737-700/700LR/Max 7,141.0,144.0,15267.0,20163.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-ATL,Boeing 737-300,92.0,95.0,10824.0,13090.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-ATL,Boeing 737-700/700LR/Max 7,240.0,245.0,27912.0,34320.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-AUS,Boeing 737-300,24.0,25.0,3228.0,3420.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-AUS,Boeing 737-700/700LR/Max 7,145.0,146.0,18299.0,20735.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-AUS,Boeing 737-800,163.0,166.0,25559.0,28525.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BDL,Boeing 737-700/700LR/Max 7,37.0,38.0,4878.0,5291.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BDL,Boeing 737-800,51.0,53.0,6900.0,8925.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BNA,Boeing 737-700/700LR/Max 7,176.0,180.0,22260.0,25168.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BNA,Boeing 737-800,96.0,98.0,15649.0,16800.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BOI,Boeing 737-700/700LR/Max 7,114.0,117.0,10884.0,16302.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BOS,Boeing 737-700/700LR/Max 7,29.0,31.0,3815.0,4147.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BUR,Boeing 737-700/700LR/Max 7,161.0,164.0,18075.0,23023.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BWI,Boeing 737-700/700LR/Max 7,208.0,218.0,21558.0,29744.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-BWI,Boeing 737-800,124.0,129.0,19204.0,21700.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-CLE,Boeing 737-700/700LR/Max 7,33.0,34.0,4430.0,4719.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-CMH,Boeing 737-300,16.0,17.0,2077.0,2288.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-DAL,Boeing 737-300,48.0,50.0,6227.0,6810.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-DAL,Boeing 737-700/700LR/Max 7,306.0,313.0,38030.0,43758.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-DAL,Boeing 737-800,209.0,211.0,28074.0,36575.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-DAY,Boeing 737-700/700LR/Max 7,87.0,88.0,9576.0,12441.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-DTW,Boeing 737-700/700LR/Max 7,126.0,129.0,15724.0,18018.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
DEN-EWR,Boeing 737-700/700LR/Max 7,163.0,169.0,20007.0,23309.0,33.626393442622955,41.25081960655738,3882505.0,1,2016,4826
